slp;sfp;ds;sfp;ds;ds;slp;slp;ds;slp;ds;ds;sfp;sfp;ds;slp;sfp;slp;slp;slp;slp;ds;sfp;ds;sfp;slp;slp;ds;ds;slp;ds;sfp;slp;slp;ds;ds;sfp;sfp;ds;slp;ds;sfp;slp;ds;ds;sfp;sfp;ds;sfp;ds;ds;slp;sfp;ds;ds;sfp;slp;slp;sfp;slp;sfp;ds;sfp;sfp;sfp;sfp;sfp;ds;ds;sfp;ds;sfp;slp;sfp;slp;sfp;ds;sfp;ds;sfp;ds;slp;ds;ds;sfp;sfp;slp;sfp;ds;sfp;sfp;slp;slp;slp;sfp;ds;ds;sfp;slp;sfp;,lf(70):dr:dr;lf(14):rp:rp;dr;il(3):dr:dr;il(12):rp:rp;rp;ds(14:dr:dr;il(18):dr:rp;ds(73:rp:rp;ds(93:dr:dr;il(6):rp:dr;rp;dr;lf(23):rp:dr;lf(86):dr:rp;il(17):dr:rp;dr;il(68):dr:dr;il(95):dr:dr;lf(8):rp:rp;ds(35:rp:rp;lf(16):dr:dr;ds(70:dr:rp;il(60):rp:rp;ds(47:rp:rp;dr;dr;lf(63):dr:rp;ds(12:dr:rp;lf(30):dr:rp;lf(65):dr:rp;lf(65):dr:dr;il(13):rp:rp;rp;ds(66:rp:rp;lf(83):dr:dr;lf(96):rp:rp;ds(45:rp:rp;rp;lf(96):rp:dr;ds(16:rp:dr;ds(90:dr:dr;dr;dr;il(91):rp:dr;dr;dr;lf(25):dr:dr;il(95):dr:dr;lf(25):dr:rp;ds(92:rp:rp;ds(62:rp:rp;ds(90:dr:dr;lf(7):dr:dr;dr;il(15):rp:dr;dr;lf(25):rp:dr;ds(9:rp:dr;lf(33):dr:rp;ds(23:dr:dr;il(41):rp:rp;ds(67:rp:rp;dr;dr;ds(3:dr:dr;rp;dr;lf(53):rp:rp;ds(2:rp:dr;dr;il(60):dr:dr;il(39):dr:rp;rp;il(51):dr:dr;lf(93):dr:rp;lf(26):dr:dr;lf(44):rp:dr;lf(95):rp:dr;il(53):rp:rp;dr;lf(78):dr:dr;ds(67:rp:rp;ds(34:dr:rp;lf(64):rp:dr;il(28):dr:dr;lf(70):rp:dr;lf(80):rp:rp;il(79):dr:dr;lf(86):rp:dr;lf(52):rp:rp;lf(21):rp:dr;lf(71):dr:rp;il(37):rp:dr;lf(59):rp:dr;lf(49):rp:dr;lf(20):dr:rp;ds(33:rp:dr;il(58):rp:rp;il(79):dr:dr;,4131
sfp;slp;slp;slp;ds;ds;ds;sfp;ds;sfp;sfp;ds;ds;slp;slp;slp;sfp;ds;sfp;sfp;slp;slp;ds;ds;sfp;ds;ds;ds;slp;ds;ds;slp;sfp;slp;ds;sfp;sfp;sfp;ds;slp;ds;sfp;sfp;sfp;slp;slp;slp;sfp;ds;ds;slp;sfp;slp;ds;slp;ds;sfp;ds;slp;slp;slp;sfp;ds;ds;slp;sfp;ds;ds;slp;sfp;sfp;sfp;slp;sfp;ds;slp;slp;ds;ds;slp;slp;ds;sfp;slp;slp;sfp;sfp;ds;ds;sfp;slp;slp;sfp;slp;ds;sfp;sfp;slp;ds;sfp;,il(30):rp:rp;ds(64:dr:rp;lf(22):dr:dr;ds(56:dr:dr;dr;dr;rp;lf(77):dr:dr;lf(3):rp:dr;dr;il(39):rp:rp;ds(72:rp:dr;lf(30):rp:dr;il(3):dr:dr;rp;il(36):rp:rp;il(65):rp:rp;rp;dr;dr;dr;rp;rp;ds(37:dr:dr;il(84):rp:dr;ds(80:rp:dr;rp;ds(35:dr:dr;dr;ds(89:rp:dr;ds(43:rp:dr;ds(33:rp:dr;il(92):rp:rp;lf(41):dr:rp;il(75):dr:dr;lf(83):rp:dr;lf(6):dr:rp;rp;lf(46):dr:dr;lf(19):rp:dr;lf(65):dr:dr;ds(63:rp:dr;dr;lf(78):rp:dr;il(35):rp:rp;dr;rp;ds(46:rp:dr;ds(40:dr:dr;rp;il(4):rp:dr;il(84):dr:dr;dr;lf(70):rp:dr;il(66):rp:rp;lf(38):rp:rp;ds(92:rp:dr;il(93):dr:rp;ds(68:rp:rp;il(86):dr:rp;rp;lf(13):dr:dr;lf(23):rp:rp;rp;lf(24):rp:rp;il(78):dr:dr;lf(85):dr:dr;rp;lf(78):dr:dr;lf(96):rp:rp;il(27):dr:dr;il(72):rp:rp;il(44):rp:rp;ds(11:rp:dr;dr;dr;dr;dr;rp;rp;ds(19:rp:rp;dr;il(81):dr:rp;il(92):dr:rp;il(61):rp:rp;ds(51:rp:rp;ds(79:dr:dr;ds(96:rp:dr;lf(9):rp:rp;ds(46:rp:dr;rp;ds(6:rp:dr;lf(6):rp:dr;il(52):rp:rp;lf(56):dr:rp;il(74):dr:dr;ds(86:dr:dr;lf(25):rp:dr;rp;lf(97):rp:rp;,5058
ds;slp;sfp;slp;slp;sfp;slp;sfp;sfp;slp;slp;slp;slp;ds;sfp;slp;ds;slp;sfp;ds;sfp;sfp;slp;sfp;sfp;ds;slp;sfp;sfp;slp;ds;sfp;slp;slp;ds;ds;ds;slp;sfp;sfp;slp;ds;sfp;slp;sfp;sfp;sfp;sfp;slp;slp;sfp;slp;sfp;slp;slp;sfp;ds;slp;slp;slp;slp;sfp;sfp;sfp;slp;sfp;sfp;sfp;slp;slp;ds;ds;ds;sfp;ds;sfp;ds;ds;slp;slp;ds;sfp;sfp;sfp;slp;slp;slp;sfp;slp;ds;ds;slp;sfp;slp;sfp;sfp;slp;ds;slp;slp;,ds(92:rp:dr;dr;ds(90:dr:rp;dr;rp;ds(70:dr:dr;il(44):rp:rp;il(69):dr:rp;dr;il(53):dr:rp;ds(90:rp:dr;il(63):rp:dr;lf(51):rp:dr;rp;il(50):dr:rp;il(33):dr:dr;rp;il(16):dr:rp;ds(56:rp:rp;il(19):rp:rp;il(64):rp:rp;il(81):rp:dr;lf(83):rp:dr;il(73):rp:dr;il(25):dr:dr;ds(16:rp:rp;ds(79:dr:rp;ds(9:rp:rp;rp;ds(26:rp:rp;ds(49:rp:dr;ds(64:rp:rp;il(76):rp:dr;il(29):dr:rp;ds(44:rp:rp;il(82):dr:rp;il(54):dr:dr;il(4):rp:rp;dr;lf(90):dr:dr;ds(15:rp:rp;lf(93):rp:dr;lf(34):dr:rp;rp;rp;ds(56:dr:dr;dr;il(4):rp:rp;rp;ds(61:dr:rp;lf(15):rp:rp;dr;rp;dr;lf(74):dr:rp;il(26):dr:dr;ds(7:dr:dr;lf(72):rp:rp;lf(66):rp:rp;lf(34):dr:dr;il(99):rp:dr;lf(64):rp:rp;il(38):dr:rp;lf(96):rp:dr;ds(16:rp:dr;dr;ds(80:dr:dr;lf(88):rp:rp;ds(83:dr:rp;lf(78):dr:dr;ds(30:dr:dr;rp;lf(39):dr:rp;rp;ds(16:dr:rp;rp;ds(96:dr:dr;rp;il(4):dr:dr;il(25):rp:dr;lf(28):rp:dr;lf(97):dr:dr;dr;il(26):rp:rp;lf(70):dr:rp;dr;rp;ds(84:dr:dr;ds(78:dr:rp;rp;rp;lf(90):dr:rp;lf(51):rp:dr;il(4):dr:dr;il(27):dr:dr;ds(27:rp:rp;lf(81):rp:rp;dr;il(33):dr:dr;ds(51:dr:rp;,6043
ds;sfp;sfp;ds;slp;slp;sfp;ds;slp;slp;sfp;slp;slp;ds;ds;slp;ds;ds;ds;slp;sfp;sfp;sfp;sfp;ds;ds;sfp;sfp;slp;sfp;ds;ds;slp;sfp;ds;ds;slp;slp;sfp;ds;sfp;ds;ds;ds;ds;slp;ds;ds;slp;slp;slp;sfp;ds;ds;slp;sfp;sfp;sfp;sfp;slp;ds;slp;ds;ds;sfp;sfp;ds;slp;slp;ds;sfp;sfp;slp;sfp;ds;sfp;ds;slp;slp;sfp;sfp;sfp;sfp;slp;ds;ds;ds;slp;ds;sfp;ds;ds;slp;ds;sfp;sfp;slp;sfp;sfp;slp;,rp;rp;il(7):rp:dr;il(99):rp:dr;lf(28):rp:dr;ds(23:dr:rp;rp;ds(79:dr:rp;ds(3:rp:rp;dr;rp;ds(78:dr:dr;il(12):rp:rp;dr;lf(90):rp:dr;rp;ds(60:rp:dr;il(1):dr:dr;dr;lf(85):rp:rp;dr;lf(64):rp:dr;ds(47:dr:rp;il(45):rp:dr;dr;lf(91):rp:dr;il(80):rp:dr;lf(43):dr:rp;lf(57):rp:rp;il(82):rp:dr;ds(13:rp:rp;lf(83):dr:rp;ds(0:dr:rp;rp;lf(94):rp:rp;rp;ds(99:rp:rp;ds(75:rp:rp;lf(32):dr:rp;ds(35:dr:dr;il(77):dr:rp;lf(75):rp:rp;dr;ds(47:dr:dr;dr;lf(28):rp:dr;rp;ds(33:dr:rp;dr;lf(81):dr:dr;il(9):rp:rp;il(59):rp:dr;lf(16):dr:dr;il(31):dr:dr;lf(13):dr:dr;il(13):dr:dr;ds(95:dr:rp;lf(35):dr:dr;lf(35):rp:rp;ds(95:dr:dr;lf(47):dr:rp;il(49):rp:rp;ds(36:dr:dr;ds(22:dr:dr;ds(73:dr:dr;il(39):rp:rp;il(23):dr:rp;lf(15):dr:rp;lf(80):rp:rp;ds(59:rp:rp;il(13):dr:rp;lf(46):dr:rp;lf(16):rp:dr;rp;ds(24:dr:rp;lf(67):dr:dr;lf(94):rp:dr;il(85):rp:rp;dr;ds(12:dr:dr;il(14):rp:rp;il(27):dr:rp;rp;lf(50):dr:rp;il(63):dr:dr;ds(39:dr:dr;lf(88):rp:dr;lf(13):dr:rp;lf(33):dr:rp;ds(63:rp:dr;il(77):rp:dr;il(54):rp:rp;il(28):dr:dr;rp;rp;il(55):rp:rp;ds(78:dr:rp;ds(99:rp:rp;rp;dr;,4272
sfp;ds;slp;sfp;slp;sfp;slp;sfp;slp;slp;sfp;sfp;sfp;sfp;ds;sfp;ds;slp;ds;slp;ds;slp;ds;sfp;ds;ds;sfp;ds;sfp;sfp;slp;sfp;sfp;sfp;ds;ds;ds;sfp;slp;ds;sfp;ds;slp;slp;sfp;sfp;sfp;slp;ds;slp;sfp;ds;ds;ds;ds;ds;sfp;slp;slp;slp;slp;slp;slp;ds;sfp;slp;ds;slp;ds;slp;sfp;sfp;slp;slp;sfp;slp;slp;slp;sfp;sfp;slp;ds;sfp;sfp;sfp;sfp;slp;ds;ds;sfp;ds;sfp;sfp;sfp;slp;sfp;slp;sfp;ds;sfp;,il(54):dr:rp;ds(37:dr:dr;lf(30):dr:rp;dr;rp;il(44):rp:rp;dr;lf(76):rp:dr;lf(58):dr:rp;dr;lf(46):dr:dr;il(3):rp:rp;lf(61):dr:rp;lf(20):rp:rp;ds(63:dr:dr;ds(85:dr:rp;il(68):rp:dr;il(7):dr:rp;ds(68:dr:rp;lf(29):rp:dr;lf(20):rp:rp;il(89):dr:dr;dr;lf(34):dr:dr;ds(71:rp:dr;ds(29:rp:rp;il(97):dr:dr;ds(63:dr:rp;ds(62:rp:dr;dr;il(90):rp:dr;rp;lf(88):rp:dr;il(1):rp:dr;lf(19):rp:dr;dr;dr;rp;lf(98):rp:rp;ds(14:dr:dr;lf(63):dr:rp;il(46):rp:dr;il(10):rp:rp;rp;il(32):rp:rp;lf(15):rp:rp;lf(80):rp:rp;il(84):dr:rp;rp;ds(82:dr:dr;il(35):rp:dr;il(14):rp:rp;il(23):dr:rp;lf(14):dr:rp;rp;lf(49):rp:rp;ds(83:dr:dr;lf(56):rp:rp;il(67):dr:dr;lf(22):dr:rp;lf(67):rp:dr;rp;il(78):rp:dr;dr;dr;il(75):rp:rp;rp;il(57):rp:rp;ds(94:dr:rp;dr;ds(52:rp:rp;dr;dr;il(8):dr:dr;il(97):dr:rp;il(50):dr:rp;rp;ds(56:dr:dr;il(84):dr:dr;il(65):dr:rp;dr;ds(14:rp:rp;il(49):dr:rp;il(1):dr:dr;il(49):dr:rp;ds(95:rp:dr;ds(20:dr:rp;il(73):dr:dr;ds(92:rp:rp;ds(15:rp:dr;ds(59:rp:dr;dr;ds(98:dr:dr;lf(4):rp:dr;ds(39:dr:dr;il(85):rp:dr;rp;ds(1:dr:dr;il(42):dr:rp;ds(77:rp:dr;,4765
slp;ds;slp;ds;slp;sfp;sfp;sfp;slp;sfp;sfp;slp;slp;slp;slp;sfp;slp;ds;ds;ds;ds;slp;ds;slp;ds;slp;slp;ds;slp;ds;sfp;sfp;sfp;ds;ds;slp;slp;ds;slp;slp;ds;sfp;slp;sfp;slp;slp;ds;ds;ds;slp;ds;ds;sfp;ds;ds;sfp;slp;slp;sfp;ds;ds;ds;sfp;ds;ds;ds;slp;sfp;sfp;ds;sfp;slp;ds;slp;ds;slp;ds;slp;ds;ds;sfp;slp;slp;sfp;sfp;sfp;ds;sfp;ds;ds;sfp;slp;sfp;sfp;sfp;slp;ds;sfp;slp;sfp;,dr;ds(88:dr:rp;lf(30):dr:dr;ds(55:dr:dr;il(69):dr:rp;dr;ds(80:dr:rp;ds(80:dr:dr;il(66):dr:dr;lf(55):rp:rp;dr;il(97):dr:dr;il(69):rp:dr;il(93):dr:dr;rp;ds(43:rp:rp;il(93):dr:dr;rp;ds(72:dr:rp;ds(84:dr:rp;ds(14:rp:rp;il(60):rp:rp;il(45):rp:dr;lf(99):dr:rp;il(6):dr:dr;ds(17:rp:rp;lf(66):dr:dr;dr;dr;ds(60:dr:dr;lf(88):rp:rp;dr;lf(1):dr:dr;rp;il(20):rp:dr;rp;il(73):dr:rp;ds(95:dr:dr;lf(98):rp:dr;ds(50:rp:rp;il(59):dr:dr;il(46):dr:rp;dr;dr;dr;ds(48:dr:rp;ds(83:dr:rp;dr;lf(48):dr:dr;lf(0):dr:rp;il(7):dr:dr;il(41):dr:dr;dr;ds(44:rp:rp;il(62):dr:dr;il(69):dr:dr;ds(84:dr:rp;lf(24):rp:rp;dr;rp;dr;il(49):rp:rp;lf(4):rp:dr;lf(41):dr:rp;il(52):rp:rp;dr;ds(76:dr:rp;il(58):dr:rp;il(14):rp:dr;il(78):rp:rp;lf(12):dr:rp;lf(12):rp:rp;il(74):dr:rp;rp;lf(73):rp:dr;lf(15):dr:dr;lf(45):rp:dr;lf(15):dr:dr;il(64):dr:dr;il(8):dr:dr;lf(54):rp:dr;lf(7):dr:dr;lf(62):dr:rp;rp;il(83):dr:dr;rp;ds(45:dr:dr;dr;lf(76):rp:dr;ds(84:rp:rp;lf(48):dr:dr;ds(26:rp:dr;ds(62:rp:dr;ds(90:rp:rp;ds(59:dr:rp;il(23):rp:rp;lf(31):rp:rp;il(40):dr:dr;il(81):rp:dr;dr;,5156
ds;slp;sfp;slp;sfp;ds;slp;slp;slp;ds;slp;sfp;ds;slp;ds;ds;slp;slp;slp;slp;ds;sfp;slp;sfp;ds;slp;ds;slp;ds;ds;slp;ds;sfp;slp;slp;ds;ds;ds;sfp;slp;slp;ds;sfp;slp;ds;sfp;ds;slp;ds;ds;slp;sfp;ds;slp;slp;sfp;sfp;slp;slp;sfp;sfp;slp;slp;slp;slp;sfp;sfp;ds;slp;ds;ds;ds;slp;slp;ds;ds;slp;slp;ds;ds;ds;ds;ds;sfp;sfp;slp;slp;slp;sfp;slp;sfp;sfp;slp;ds;slp;sfp;sfp;slp;sfp;slp;,ds(23:rp:dr;dr;il(70):rp:dr;lf(74):rp:rp;il(94):rp:rp;lf(5):rp:rp;il(15):dr:rp;il(14):rp:rp;il(18):dr:rp;lf(40):rp:dr;il(15):dr:dr;ds(22:dr:dr;lf(65):rp:dr;il(17):dr:rp;ds(20:rp:rp;rp;ds(96:dr:dr;dr;ds(27:dr:dr;il(12):dr:rp;dr;lf(97):rp:rp;ds(22:rp:rp;ds(30:rp:rp;lf(70):rp:rp;rp;il(46):dr:rp;dr;rp;rp;rp;il(85):dr:rp;lf(81):rp:dr;il(79):dr:dr;il(9):dr:rp;ds(3:dr:rp;lf(86):dr:dr;il(18):rp:rp;il(24):rp:rp;il(93):rp:rp;il(67):dr:rp;lf(54):rp:rp;il(39):rp:rp;ds(8:rp:rp;dr;lf(3):dr:dr;rp;lf(62):dr:rp;il(68):rp:rp;il(63):rp:dr;dr;lf(43):rp:dr;il(74):rp:dr;dr;lf(16):dr:rp;ds(24:rp:dr;ds(95:rp:rp;ds(89:dr:rp;ds(25:dr:rp;dr;lf(35):rp:dr;lf(38):rp:dr;il(78):rp:dr;lf(85):rp:dr;ds(72:rp:rp;lf(77):rp:dr;lf(36):dr:dr;lf(83):rp:dr;lf(29):dr:rp;il(50):dr:rp;rp;rp;il(4):rp:rp;rp;il(1):dr:dr;il(47):dr:dr;rp;ds(64:dr:dr;dr;dr;il(43):rp:rp;ds(72:rp:rp;lf(53):rp:dr;il(8):rp:rp;ds(28:rp:dr;lf(59):dr:rp;rp;lf(29):dr:dr;ds(74:dr:dr;lf(95):dr:rp;lf(31):rp:dr;ds(13:rp:dr;lf(7):dr:rp;il(41):rp:dr;ds(71:rp:dr;ds(84:rp:rp;lf(51):rp:dr;il(30):rp:rp;ds(90:dr:dr;lf(15):rp:dr;,6338
ds;ds;slp;slp;ds;sfp;slp;sfp;sfp;slp;ds;ds;sfp;slp;slp;ds;ds;slp;sfp;sfp;slp;slp;ds;sfp;sfp;sfp;ds;slp;slp;slp;ds;slp;ds;slp;slp;sfp;sfp;ds;ds;slp;ds;slp;sfp;slp;sfp;slp;sfp;sfp;slp;ds;slp;sfp;ds;slp;sfp;slp;slp;sfp;ds;ds;slp;slp;ds;sfp;slp;ds;slp;ds;sfp;slp;sfp;sfp;ds;slp;ds;ds;ds;slp;sfp;slp;slp;slp;slp;slp;sfp;slp;ds;ds;ds;ds;slp;ds;sfp;sfp;sfp;sfp;slp;ds;slp;sfp;,lf(1):rp:dr;lf(27):dr:dr;il(44):rp:rp;lf(4):dr:dr;lf(48):dr:rp;rp;rp;lf(20):rp:rp;il(30):dr:rp;ds(32:rp:dr;il(94):dr:rp;lf(75):dr:dr;il(97):dr:dr;lf(39):dr:dr;dr;rp;rp;ds(98:rp:rp;il(13):dr:dr;il(38):dr:rp;ds(82:rp:rp;il(42):dr:dr;il(23):rp:dr;lf(86):rp:rp;ds(94:rp:dr;lf(30):dr:rp;il(46):dr:rp;il(1):dr:rp;il(87):dr:rp;ds(43:dr:rp;ds(8:rp:dr;ds(87:rp:dr;lf(49):dr:rp;ds(48:dr:dr;dr;dr;rp;rp;lf(84):rp:dr;rp;lf(1):dr:dr;lf(54):dr:dr;lf(48):rp:dr;dr;rp;lf(83):dr:dr;lf(64):dr:dr;ds(42:dr:dr;il(88):dr:dr;ds(51:rp:dr;il(97):rp:dr;il(70):rp:rp;rp;il(82):dr:rp;rp;il(87):rp:rp;lf(21):rp:dr;ds(7:rp:rp;dr;ds(37:rp:dr;lf(39):rp:rp;rp;ds(33:dr:dr;lf(65):dr:dr;il(20):rp:dr;il(4):rp:rp;il(29):rp:dr;dr;lf(64):dr:dr;lf(73):dr:dr;il(27):dr:dr;ds(40:dr:dr;rp;lf(98):dr:rp;dr;il(67):rp:rp;il(88):dr:rp;ds(24:rp:dr;dr;lf(60):rp:rp;dr;dr;rp;dr;lf(34):dr:dr;dr;il(47):dr:dr;rp;lf(17):rp:dr;il(5):dr:dr;lf(16):dr:dr;ds(28:dr:dr;ds(35:dr:rp;lf(57):dr:rp;il(48):rp:rp;dr;ds(69:dr:rp;ds(44:dr:dr;il(88):dr:rp;lf(47):rp:rp;,5795
slp;slp;ds;ds;ds;slp;sfp;slp;slp;slp;ds;ds;slp;sfp;sfp;slp;sfp;sfp;slp;slp;ds;slp;slp;ds;ds;ds;ds;sfp;ds;sfp;ds;sfp;sfp;sfp;sfp;slp;slp;sfp;sfp;sfp;slp;slp;sfp;sfp;sfp;ds;sfp;ds;slp;sfp;sfp;sfp;sfp;ds;sfp;ds;slp;ds;ds;slp;ds;ds;ds;slp;ds;sfp;sfp;ds;sfp;sfp;ds;ds;slp;ds;slp;slp;sfp;sfp;sfp;ds;slp;ds;slp;slp;sfp;slp;ds;sfp;sfp;sfp;slp;slp;sfp;sfp;slp;ds;sfp;sfp;ds;sfp;,il(61):rp:dr;dr;lf(98):rp:dr;lf(66):rp:dr;il(33):dr:dr;rp;dr;il(59):rp:dr;il(79):dr:rp;dr;lf(37):rp:dr;ds(46:rp:rp;dr;rp;lf(29):dr:rp;ds(78:dr:rp;lf(26):dr:rp;dr;dr;il(17):dr:dr;lf(86):rp:rp;rp;lf(12):dr:rp;il(30):rp:dr;il(4):rp:rp;lf(14):dr:rp;ds(34:rp:rp;lf(90):rp:rp;ds(93:dr:dr;ds(21:dr:dr;lf(42):dr:dr;dr;il(51):rp:rp;ds(9:dr:dr;lf(29):dr:rp;il(51):rp:dr;il(87):dr:rp;ds(61:dr:dr;lf(15):dr:dr;rp;lf(46):rp:rp;ds(61:dr:dr;lf(19):dr:dr;lf(7):dr:rp;il(46):rp:rp;rp;ds(82:dr:dr;lf(14):dr:dr;il(55):dr:rp;dr;lf(61):dr:dr;ds(40:dr:dr;lf(97):rp:rp;rp;lf(17):rp:rp;lf(36):rp:rp;dr;lf(29):rp:dr;ds(11:dr:rp;lf(53):rp:rp;ds(46:dr:rp;ds(55:dr:rp;lf(13):rp:dr;ds(79:rp:rp;dr;lf(99):rp:rp;ds(95:rp:rp;lf(24):rp:rp;lf(52):dr:dr;il(28):rp:rp;lf(16):dr:dr;rp;il(72):dr:rp;ds(18:rp:dr;lf(78):dr:dr;ds(54:dr:rp;ds(2:rp:dr;ds(87:dr:rp;il(16):dr:dr;il(3):dr:dr;lf(90):dr:dr;dr;rp;ds(97:dr:dr;ds(53:dr:rp;ds(0:rp:rp;lf(45):rp:rp;lf(85):dr:dr;rp;ds(83:dr:rp;rp;ds(89:dr:rp;il(37):dr:dr;ds(99:dr:rp;rp;lf(34):dr:rp;il(61):dr:dr;ds(46:rp:dr;ds(24:dr:dr;il(68):dr:dr;,4505
sfp;sfp;ds;sfp;sfp;slp;slp;ds;ds;sfp;slp;sfp;sfp;slp;ds;ds;sfp;sfp;slp;slp;ds;sfp;slp;ds;ds;slp;ds;slp;slp;sfp;sfp;slp;sfp;ds;slp;sfp;slp;ds;sfp;slp;sfp;slp;ds;slp;sfp;slp;sfp;ds;sfp;sfp;ds;slp;slp;slp;slp;ds;slp;ds;sfp;sfp;slp;sfp;ds;slp;slp;ds;ds;slp;sfp;ds;sfp;ds;slp;slp;ds;ds;ds;sfp;sfp;slp;sfp;ds;sfp;ds;slp;ds;sfp;sfp;ds;slp;sfp;sfp;sfp;sfp;sfp;sfp;sfp;sfp;sfp;ds;,ds(51:dr:dr;dr;dr;ds(17:dr:rp;ds(8:dr:rp;lf(70):rp:dr;rp;lf(69):dr:rp;ds(83:rp:dr;rp;ds(74:dr:rp;il(6):dr:rp;il(24):rp:rp;dr;dr;lf(77):dr:rp;rp;ds(78:rp:rp;lf(20):dr:dr;lf(44):dr:dr;il(86):dr:dr;ds(48:rp:dr;ds(97:rp:rp;lf(27):dr:rp;rp;ds(86:rp:rp;lf(98):rp:dr;dr;lf(7):rp:dr;lf(45):dr:rp;ds(48:rp:rp;dr;lf(28):rp:rp;rp;rp;lf(52):rp:rp;lf(48):rp:rp;ds(19:rp:dr;il(22):dr:rp;ds(6:rp:dr;lf(19):rp:rp;il(35):dr:rp;dr;ds(89:rp:rp;dr;ds(69:rp:rp;rp;lf(75):rp:dr;il(5):dr:rp;ds(17:dr:rp;dr;ds(50:rp:dr;lf(25):dr:dr;ds(20:dr:rp;rp;rp;ds(19:rp:rp;il(37):rp:rp;ds(45:dr:rp;il(22):rp:rp;lf(54):rp:dr;il(91):dr:dr;il(20):dr:rp;il(91):rp:dr;lf(28):rp:rp;lf(59):rp:rp;dr;il(65):rp:dr;dr;ds(44:dr:rp;lf(5):rp:dr;rp;il(97):rp:dr;rp;dr;rp;rp;lf(96):rp:rp;ds(18:rp:dr;dr;dr;lf(13):dr:dr;ds(79:rp:dr;dr;lf(74):rp:rp;il(6):rp:dr;ds(37:dr:dr;rp;lf(99):rp:rp;lf(91):rp:dr;il(15):rp:dr;ds(67:rp:rp;rp;lf(26):dr:rp;ds(74:dr:rp;dr;ds(15:dr:dr;il(74):rp:dr;lf(37):rp:dr;il(13):dr:dr;,4457
sfp;ds;sfp;ds;slp;sfp;slp;slp;ds;slp;ds;ds;ds;sfp;slp;sfp;ds;ds;sfp;sfp;ds;ds;ds;slp;sfp;ds;slp;slp;slp;ds;slp;sfp;sfp;slp;slp;slp;ds;sfp;slp;sfp;ds;sfp;ds;ds;sfp;sfp;sfp;ds;sfp;sfp;sfp;slp;ds;ds;slp;ds;slp;ds;ds;slp;slp;slp;sfp;sfp;sfp;slp;ds;slp;sfp;ds;ds;slp;slp;ds;slp;slp;slp;sfp;slp;ds;sfp;slp;slp;sfp;sfp;ds;ds;ds;slp;ds;ds;slp;ds;slp;slp;sfp;slp;slp;slp;sfp;,dr;lf(0):rp:dr;il(99):dr:rp;ds(13:rp:dr;il(91):dr:rp;ds(95:dr:dr;rp;lf(78):rp:rp;rp;lf(17):rp:dr;rp;il(8):dr:dr;lf(69):rp:dr;ds(66:rp:rp;lf(10):rp:dr;dr;ds(17:dr:rp;ds(3:rp:rp;lf(18):dr:rp;il(93):dr:dr;rp;ds(26:rp:dr;ds(89:rp:rp;rp;il(57):dr:rp;lf(50):rp:dr;ds(4:rp:rp;il(1):rp:dr;il(93):rp:rp;ds(56:rp:dr;il(74):rp:dr;lf(52):dr:dr;lf(66):rp:dr;ds(0:rp:dr;ds(53:rp:rp;ds(32:dr:dr;lf(41):rp:rp;lf(94):rp:dr;rp;ds(8:rp:dr;ds(76:dr:rp;il(95):rp:rp;dr;il(77):rp:rp;ds(93:rp:dr;lf(14):dr:dr;ds(51:rp:rp;il(3):rp:rp;ds(85:rp:rp;lf(26):rp:dr;ds(9:dr:rp;rp;dr;ds(56:rp:dr;lf(61):rp:dr;rp;dr;il(97):dr:dr;il(57):dr:dr;lf(3):rp:rp;lf(24):rp:dr;lf(26):rp:dr;lf(48):dr:rp;ds(49:dr:rp;rp;il(95):rp:dr;il(46):rp:rp;ds(91:rp:dr;il(42):dr:rp;il(98):rp:rp;lf(27):dr:dr;ds(35:dr:rp;lf(19):rp:rp;il(86):rp:dr;il(5):dr:rp;ds(65:dr:rp;ds(85:rp:dr;il(79):dr:dr;il(19):dr:rp;dr;rp;rp;lf(63):dr:rp;il(86):rp:dr;lf(18):dr:rp;rp;rp;il(35):rp:rp;ds(20:rp:rp;ds(1:dr:rp;ds(96:dr:rp;il(0):rp:rp;dr;lf(14):dr:dr;il(76):dr:dr;il(34):rp:dr;il(91):rp:rp;dr;lf(28):dr:dr;il(94):rp:rp;,5408
